,id,season,token,amount,withdrawnAmount,token_name
4,0x4062ec809b341660262ce22dab11e4bc5cecd622-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6028,6028,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2177010958,21770109580,ur_bean_3crv
5,0x4062ec809b341660262ce22dab11e4bc5cecd622-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6044,6044,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,48822974871,439406773839,ur_bean_3crv
6,0x4062ec809b341660262ce22dab11e4bc5cecd622-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6066,6066,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,47119789760,424078107840,ur_bean_3crv
7,0x4062ec809b341660262ce22dab11e4bc5cecd622-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6068,6068,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,10848622098,86788976784,ur_bean_3crv
0,0x137604307665d24c22c37d903cebb5f7b411c50e-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6173,6173,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,814943,0,bean
0,0x97b60488997482c29748d6f4edc8665af4a131b5-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7004,7004,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,950,0,bean
1,0x97b60488997482c29748d6f4edc8665af4a131b5-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7089,7089,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,1270,0,bean
0,0x24f8ecf02cd9e3b21ceb16a468096a5f7f319ef3-0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49-6422,6422,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,25572170847463519052,0,bean_3crv
1,0x24f8ecf02cd9e3b21ceb16a468096a5f7f319ef3-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-10335,10335,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,898744,0,bean
0,0x1285a2151642e8e47cfd57719fea565b649bb5c9-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8585,8585,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,10535,0,bean
0,0x87a62b0b5f0dcd16a3d92fb19b188c9ff9f067c2-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5800,5800,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,13756975856,13756975856,ur_bean_3crv
1,0x87a62b0b5f0dcd16a3d92fb19b188c9ff9f067c2-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5973,5973,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,751969352,751969352,ur_bean
2,0x87a62b0b5f0dcd16a3d92fb19b188c9ff9f067c2-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6059,6059,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1835851008,1835851008,ur_bean
3,0x87a62b0b5f0dcd16a3d92fb19b188c9ff9f067c2-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,287768984,287768984,ur_bean
4,0x87a62b0b5f0dcd16a3d92fb19b188c9ff9f067c2-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7791,7791,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,220645,0,bean
0,0x9ec255f1af4d3e4a813aadab8ff0497398037d56-0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49-6099,6099,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,125882058720119637661,0,bean_3crv
1,0x9ec255f1af4d3e4a813aadab8ff0497398037d56-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6997,6997,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,306555968,0,bean
0,0xe1d86a7088d05398a2b9ba566be0b3c5ffa5d9af-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-4249,4249,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,49999731600,349998121200,ur_bean
1,0xe1d86a7088d05398a2b9ba566be0b3c5ffa5d9af-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-4437,4437,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,201001825076,201001825076,ur_bean
2,0xe1d86a7088d05398a2b9ba566be0b3c5ffa5d9af-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5953,5953,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,16579728849,116058101943,ur_bean
3,0xe1d86a7088d05398a2b9ba566be0b3c5ffa5d9af-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5977,5977,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,5231568733,100864648983,ur_bean
4,0xe1d86a7088d05398a2b9ba566be0b3c5ffa5d9af-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6050,6050,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,116202279309,813415955163,ur_bean
5,0xe1d86a7088d05398a2b9ba566be0b3c5ffa5d9af-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6050,6050,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1,751990034059,ur_bean_3crv
6,0xe1d86a7088d05398a2b9ba566be0b3c5ffa5d9af-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,11088678336,77620748352,ur_bean
7,0xe1d86a7088d05398a2b9ba566be0b3c5ffa5d9af-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6992,6992,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,9273703920,9273703920,ur_bean_3crv
0,0xb440e219660775342186620768ec03cf304c2c4d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5972,5972,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,29229066775,116916267100,ur_bean_3crv
1,0xb440e219660775342186620768ec03cf304c2c4d-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5995,5995,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,751565832,3006263328,ur_bean
2,0xb440e219660775342186620768ec03cf304c2c4d-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5999,5999,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,113768043,455072172,ur_bean
3,0xb440e219660775342186620768ec03cf304c2c4d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5999,5999,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,29271154138,117084616552,ur_bean_3crv
4,0xb440e219660775342186620768ec03cf304c2c4d-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6019,6019,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1925840140,7703360560,ur_bean
5,0xb440e219660775342186620768ec03cf304c2c4d-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6042,6042,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1808546559,7234186236,ur_bean
6,0xb440e219660775342186620768ec03cf304c2c4d-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6067,6067,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1791736242,7166944968,ur_bean
7,0xb440e219660775342186620768ec03cf304c2c4d-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,390890082,1563560328,ur_bean
0,0xb06ff7d5560f213937fc723cc65366415b7821bd-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6037,6037,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,24677283119,49354566238,ur_bean_3crv
1,0xb06ff7d5560f213937fc723cc65366415b7821bd-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6057,6057,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,528380937,1056761874,ur_bean
2,0xb06ff7d5560f213937fc723cc65366415b7821bd-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6057,6057,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,35399152893,70798305786,ur_bean_3crv
3,0xb06ff7d5560f213937fc723cc65366415b7821bd-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1057953830,2115907660,ur_bean
0,0xf1fced5b0475a935b49b95786adbda2d40794d2d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-1718,1718,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,3237217537,9711652611,ur_bean_3crv
1,0xf1fced5b0475a935b49b95786adbda2d40794d2d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-4040,4040,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2348413788,14090482728,ur_bean_3crv
2,0xf1fced5b0475a935b49b95786adbda2d40794d2d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5842,5842,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,791304495,3956522475,ur_bean_3crv
3,0xf1fced5b0475a935b49b95786adbda2d40794d2d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5895,5895,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,11235465841,56177329205,ur_bean_3crv
4,0xf1fced5b0475a935b49b95786adbda2d40794d2d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5961,5961,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,4564273827,22821369135,ur_bean_3crv
5,0xf1fced5b0475a935b49b95786adbda2d40794d2d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5963,5963,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,6598325648,32991628240,ur_bean_3crv
6,0xf1fced5b0475a935b49b95786adbda2d40794d2d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5972,5972,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,5770476151,28852380755,ur_bean_3crv
7,0xf1fced5b0475a935b49b95786adbda2d40794d2d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5974,5974,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2817109158,14085545790,ur_bean_3crv
8,0xf1fced5b0475a935b49b95786adbda2d40794d2d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5976,5976,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,17749448435,88747242175,ur_bean_3crv
9,0xf1fced5b0475a935b49b95786adbda2d40794d2d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6059,6059,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,8409020657,50454123942,ur_bean_3crv
10,0xf1fced5b0475a935b49b95786adbda2d40794d2d-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,4,3117782526,ur_bean
11,0xf1fced5b0475a935b49b95786adbda2d40794d2d-0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49-6092,6092,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,213069418338061832694,0,bean_3crv
12,0xf1fced5b0475a935b49b95786adbda2d40794d2d-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7249,7249,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,10815327,0,bean
0,0x8e75ba859f299b66693388b925bdb1af6eec60d6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8244,8244,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,22584000,0,bean
0,0x52ccff5c85314bbe4d9c019ee57e5b45ad08b0db-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6055,6055,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,597436534267,6571801876937,ur_bean_3crv
1,0x52ccff5c85314bbe4d9c019ee57e5b45ad08b0db-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6071,6071,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,10202757270,122433087240,ur_bean
2,0x52ccff5c85314bbe4d9c019ee57e5b45ad08b0db-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1402992432,17169270327,ur_bean
3,0x52ccff5c85314bbe4d9c019ee57e5b45ad08b0db-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6345,6345,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,37432296,149729184,ur_bean_3crv
0,0xc1146f4a68538a35f70c70434313fef3c4456c33-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-3815,3815,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,989410092,0,ur_bean
1,0xc1146f4a68538a35f70c70434313fef3c4456c33-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6005,6005,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,67599220251,138198440499,ur_bean_3crv
2,0xc1146f4a68538a35f70c70434313fef3c4456c33-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1832804614,3665609228,ur_bean
0,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-457,457,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,3395181017,61113258306,ur_bean_3crv
1,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-507,507,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,4071472232,73286500176,ur_bean_3crv
2,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-1054,1054,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,19537985061,332145746037,ur_bean_3crv
3,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-3302,3302,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,3527707353,35277073530,ur_bean_3crv
4,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-3315,3315,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,349345412,3493454120,ur_bean_3crv
5,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-3579,3579,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,39647786088,515421219144,ur_bean_3crv
6,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-3779,3779,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,12331358883,221964459894,ur_bean_3crv
7,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-3954,3954,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,13092234990,235660229820,ur_bean_3crv
8,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-3961,3961,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,10978762010,197617716180,ur_bean_3crv
9,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-4055,4055,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,27185124001,489332232018,ur_bean_3crv
10,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5615,5615,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,6970002262,76670024882,ur_bean_3crv
11,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5717,5717,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,12916600767,142082608437,ur_bean_3crv
12,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5837,5837,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,5622980531,73098746903,ur_bean_3crv
13,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5888,5888,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1022945889,13298296557,ur_bean_3crv
14,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5919,5919,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1533743423,19938664499,ur_bean_3crv
15,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5960,5960,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,6309028711,88326401954,ur_bean_3crv
16,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5965,5965,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,52927854633,740989964862,ur_bean_3crv
17,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5982,5982,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,9679433076,135512063064,ur_bean_3crv
18,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5997,5997,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,5249059841,68237777933,ur_bean_3crv
19,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6010,6010,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,6464581123,109897879091,ur_bean_3crv
20,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6017,6017,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,5391060198,86256963168,ur_bean_3crv
21,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6039,6039,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,11802147880,165230070320,ur_bean_3crv
22,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6044,6044,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,5160799214,72251188996,ur_bean_3crv
23,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6045,6045,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,89805764936,1257280709104,ur_bean_3crv
24,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6063,6063,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,10239031459,143346440426,ur_bean_3crv
25,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6069,6069,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,3548694703,49681725842,ur_bean_3crv
26,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,5,23452164943,ur_bean
27,0xdb4fbc231f1d2b3b4c3d9e1602c895806fb06278-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6088,6088,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2028851849,22317370339,ur_bean_3crv
0,0x387dfb7fca2606acaacd769fb59803f6539c8269-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1,1135388301,ur_bean
0,0x7df40fde5e8680c45bfedafcf61dd6962e688562-0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49-6096,6096,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,73972052194046534543,0,bean_3crv
1,0x7df40fde5e8680c45bfedafcf61dd6962e688562-0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49-6098,6098,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,17423246943610733988,0,bean_3crv
2,0x7df40fde5e8680c45bfedafcf61dd6962e688562-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6370,6370,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,1757110,0,bean
0,0x65f992c16cb989b734a1d3ccaf13713391afa6d3-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5940,5940,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,19623037845,78492151380,ur_bean_3crv
1,0x65f992c16cb989b734a1d3ccaf13713391afa6d3-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5982,5982,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,3,836824887,ur_bean
2,0x65f992c16cb989b734a1d3ccaf13713391afa6d3-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6050,6050,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,4694456349,23472281745,ur_bean_3crv
3,0x65f992c16cb989b734a1d3ccaf13713391afa6d3-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6063,6063,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,7637626722,30550506888,ur_bean_3crv
4,0x65f992c16cb989b734a1d3ccaf13713391afa6d3-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6182,6182,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,209669688,0,bean
0,0x12f1412fecbf2767d10031f01d772d618594ea28-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,243772071,487544142,ur_bean
1,0x12f1412fecbf2767d10031f01d772d618594ea28-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7119,7119,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,2435816,0,bean
0,0x94fdfea0f8e66f245d242796b735b6070d52f6dd-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-2616,2616,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1600996365,1600996365,ur_bean_3crv
1,0x94fdfea0f8e66f245d242796b735b6070d52f6dd-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-4405,4405,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1,0,ur_bean
2,0x94fdfea0f8e66f245d242796b735b6070d52f6dd-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5117,5117,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,734338647,734338647,ur_bean_3crv
3,0x94fdfea0f8e66f245d242796b735b6070d52f6dd-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5716,5716,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1388267054,1388267054,ur_bean_3crv
4,0x94fdfea0f8e66f245d242796b735b6070d52f6dd-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5993,5993,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2106515139,2106515139,ur_bean_3crv
5,0x94fdfea0f8e66f245d242796b735b6070d52f6dd-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6006,6006,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,961029372,961029372,ur_bean_3crv
6,0x94fdfea0f8e66f245d242796b735b6070d52f6dd-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6015,6015,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,11121754354,11121754354,ur_bean_3crv
7,0x94fdfea0f8e66f245d242796b735b6070d52f6dd-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6030,6030,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,416708133,416708133,ur_bean
8,0x94fdfea0f8e66f245d242796b735b6070d52f6dd-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6051,6051,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,472357865,472357865,ur_bean
9,0x94fdfea0f8e66f245d242796b735b6070d52f6dd-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6060,6060,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,213063357,213063357,ur_bean
10,0x94fdfea0f8e66f245d242796b735b6070d52f6dd-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6060,6060,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2969402757,2969402757,ur_bean_3crv
11,0x94fdfea0f8e66f245d242796b735b6070d52f6dd-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,357782333,357782333,ur_bean
12,0x94fdfea0f8e66f245d242796b735b6070d52f6dd-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6718,6718,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,729722,0,bean
13,0x94fdfea0f8e66f245d242796b735b6070d52f6dd-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7248,7248,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,1327299,0,bean
14,0x94fdfea0f8e66f245d242796b735b6070d52f6dd-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8101,8101,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,7038492,0,bean
15,0x94fdfea0f8e66f245d242796b735b6070d52f6dd-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8409,8409,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,16282341,0,bean
0,0x9ada95ce2a188c51824ef76dd49850330af7545f-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5730,5730,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,4253720731,0,ur_bean
1,0x9ada95ce2a188c51824ef76dd49850330af7545f-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5827,5827,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1,7362805329,ur_bean_3crv
2,0x9ada95ce2a188c51824ef76dd49850330af7545f-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5944,5944,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1000001,6000006,ur_bean
3,0x9ada95ce2a188c51824ef76dd49850330af7545f-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,54281156,325686936,ur_bean
4,0x9ada95ce2a188c51824ef76dd49850330af7545f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6193,6193,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,212964,0,bean
5,0x9ada95ce2a188c51824ef76dd49850330af7545f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6202,6202,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,16193,0,bean
0,0xb81d739df194fa589e244c7ff5a15e5c04978d0d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5973,5973,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,87758564754,438792823770,ur_bean_3crv
